id,channel_id,title,description,publishedAt,view_count,like_count,dislike_count,comment_count
9WXyd2p9qaY,UCt_4wzTQqmcUvemNkeO0plA,"CONFIRMADO! HERÓI MAIS RÁPIDO DA MARVEL, E NÃO É QUEM VOCÊ TÁ PENSANDO!","É o seguinte: foi confirmado oficialmente nos quadrinhos quem é o personagem mais rápido de todo o universo, ou melhor, ...",2023-01-29T15:08:00Z,272422,40833,0,1062
iMgh8yGRKK4,UCt_4wzTQqmcUvemNkeO0plA,RECORD OF RAGNAROK VOLTOU! ANÁLISE DA SEGUNDA TEMPORADA! (SEM SPOILER),"Finalmente a segunda temporada de ""Record of Ragnarok” chegou com tudo! Luta épica, traição no meio dos deuses, abertura ...",2023-01-29T01:09:19Z,187352,29648,0,1136
dci4h-BS1B0,UCt_4wzTQqmcUvemNkeO0plA,HYPE ZERO! NOVO TRAILER DE SHAZAM SÓ CONFIRMA QUE VAI DAR RUIM,"Se você já tava com hype baixo pra Shazam Fúria dos Deuses, depois desse novo trailer é capaz do seu hype ter chegado no ...",2023-01-28T19:30:50Z,695032,60703,0,2968
i-2_8uHYM_g,UCt_4wzTQqmcUvemNkeO0plA,QUEM TERIA VENCIDO A PROVA CHUNNIN EM NARUTO CLÁSSICO?,"O exame Chunnin foi, com certeza, um dos arcos mais BADASS de Naruto Clássico. Meu amigo, aquilo ali foi só tiro porrada e ...",2023-01-28T14:30:12Z,569669,65540,0,2923
uchDtYP4ips,UCt_4wzTQqmcUvemNkeO0plA,OS THORS CHEGARAM ARREGAÇANDO NA GUERRA - GUERRA MULTIVERSAL [Parte 4],Os Mefistos estão sapecando o multiverso nesse momento. Todos os capirotos de todas as realidades juntaram forças para ...,2023-01-27T20:45:25Z,260713,42446,0,1130
7NS3s06G8yo,UCt_4wzTQqmcUvemNkeO0plA,VACILO DO OSCAR! LISTA COMPLETA DE INDICADOS DE 2023,Aproveite o desconto e assine o plano vitalício! São mais de 200 cursos com inúmeras habilidades: https://bit.ly/3tXvoDR Acesse ...,2023-01-25T23:55:47Z,503946,55243,0,2617
Ed3ntB3IoH0,UCt_4wzTQqmcUvemNkeO0plA,HULK PODERIA LEVANTAR O PESO DA TERRA IGUAL O SUPERMAN?,"Galera, o Superman é tão forte que eventualmente ele testa a força dele com nada menos que o peso do planeta Terra. Mas e o ...",2023-01-25T20:55:53Z,192168,26569,0,1194
8XmqR9H5KAc,UCt_4wzTQqmcUvemNkeO0plA,JOEL É O MAIOR VILÃO DE THE LAST OF US? ENTENDA!,"Galera, será que o Joel é o vilão de The Last of Us? Mas como assim? Acontece que tem uma cena tensa lá no final da história ...",2023-01-25T14:48:20Z,232991,33267,0,1206
v-Ms1zDh7aQ,UCt_4wzTQqmcUvemNkeO0plA,COMO MATAR CADA INFECTADO EM THE LAST OF US [Melhor Jeito],"Galera, pra matar um infectado em The Last Of Us basta explodir a cabeça deles, mas num mundo com recursos escassos não é ...",2023-01-24T23:47:38Z,378489,43485,0,748
Jyqb_ZAuPYs,UCt_4wzTQqmcUvemNkeO0plA,VINGADORES CONTRA MESTRES DO TERROR - GUERRA MULTIVERSAL - Parte 3,Os Vingadores nunca tiveram uma luta tão selvagem. Eles estão lutando no passado e estão lutando ao mesmo tempo no ...,2023-01-24T16:07:56Z,234880,31396,0,777
HLVdUTWk7fg,UCt_4wzTQqmcUvemNkeO0plA,O TERROR DOS ESTALADORES APARECEU! Análise The Last of Us (Série) 02x01,Quer descobrir quanto você ganharia se criasse um produto digital na Hotmart? Clica aqui pra fazer as contas em menos de 3 ...,2023-01-23T23:40:59Z,645133,74324,0,1913
7eNI96A4e8E,UCt_4wzTQqmcUvemNkeO0plA,BRUTAL – VEJA OS DETALHES DO NOVO TRAILER DE PÂNICO 6,"Cheirinho de filmaço no ar! Chegou o novo trailer de Pânico 6, e ele tá muito tenso. Tem novidades no Ghostface, cenas brutais, ...",2023-01-23T20:30:02Z,220748,24359,0,734
qsn7U5_mxHQ,UCt_4wzTQqmcUvemNkeO0plA,O FUTURO COMEÇOU! KAWAKI SE LIVRA DE NARUTO E HIMAWARI REVELA PODER OCULTO #Boruto 77,O primeiro capítulo de Boruto de 2023 chegou e é simplesmente uma BOMBA! Simplesmente temos a Himawari como a ...,2023-01-23T16:57:44Z,805245,83563,0,2567
0cdI-BHAbEM,UCt_4wzTQqmcUvemNkeO0plA,AS MORTES FALSAS MAIS ÉPICAS DOS ANIMES,"Às vezes os personagens que a gente mais gosta morrem, e isso é triste pra caramba. Só que tem algumas vezes em que os ...",2023-01-22T21:00:19Z,96108,16610,0,344
olX62qPyiBY,UCt_4wzTQqmcUvemNkeO0plA,SKINAMARINK: O FILME DE TERROR QUE VAI TIRAR O SEU SONO,"Que mané palhaço do capiroto! Terrifier 2 já virou coisa do passado. Se você curte filme de terror brabão mesmo, já tem uma ...",2023-01-22T14:51:09Z,336100,36236,0,1134
HkqT3D47jlM,UCt_4wzTQqmcUvemNkeO0plA,"ASSISTI M3GAN, O FILME DA BONECA ASSASSINA [Sem Spoilers]","Acabou de estrear Megan - o filme de terror daquela boneca cabulosa com inteligência artificial. A crítica adorou, mas será que a ...",2023-01-20T23:30:05Z,502321,50143,0,1585
S5HdtQh6VkI,UCt_4wzTQqmcUvemNkeO0plA,FILMES QUE FORAM ESTRAGADOS POR INTERFERÊNCIA DO ESTÚDIO,"Quando um filme não é bom, ou não dá certo, a gente logo parte pra achar o culpado pelo problema. Geralmente acaba sendo o ...",2023-01-20T17:56:11Z,134984,22144,0,809
vNANFh4PkHg,UCt_4wzTQqmcUvemNkeO0plA,POR ONDE ANDA? ATORES DA SÉRIE SUITS,Galera sejam bem vindos ao novo quadro do canal – a minha missão hoje é atualizar vocês de tudo sobre o elenco da série ...,2023-01-19T23:30:44Z,814900,82380,0,3133
2Y4nN1-qKCU,UCt_4wzTQqmcUvemNkeO0plA,CADÊ OS VINGADORES? ELES DEVIAM TER APARECIDO NESSES EVENTOS!,"No UCM, todo mundo sabe como funciona: ameaças vão surgindo, até vir uma realmente grande, que precisa que todos os ...",2023-01-18T23:30:00Z,900327,80672,0,1452
_anfsQQsArU,UCt_4wzTQqmcUvemNkeO0plA,5 VEZES QUE O GOL D ROGER FOI MELHOR QUE O BARBA BRANCA,"Duas lendas piratas, protagonizando aí a maior rivalidade de toda a história de One Piece, afinal, quem era o melhor entre os ...",2023-01-18T20:48:34Z,80842,15487,0,454
hA8T4gPEaRk,UCt_4wzTQqmcUvemNkeO0plA,POR QUE A ELLIE É IMUNE AO FUNGO EM THE LAST OF US?,"Galera, o final do primeiro episódio de The Last of Us deixou algumas perguntas, mas nenhuma é tão grande quanto: Por que a ...",2023-01-18T15:09:27Z,563564,59630,0,1838
eqlC_8RZT-Y,UCt_4wzTQqmcUvemNkeO0plA,MY HERO ACADEMIA vs. ONE PUNCH MAN: QUAL TEM A MELHOR ORGANIZAÇÃO DE HERÓIS?,"Se alguém te perguntar sobre “aquele anime de heróis”, provavelmente você vai pensar ou em One Punch Man, ou em My Hero ...",2023-01-17T23:30:09Z,111912,19512,0,674
vo9xJV0tc6M,UCt_4wzTQqmcUvemNkeO0plA,ESSE PRIMEIRO EPISÓDIO TA IMPECÁVEL! Análise EP. 01x01 The Last Of US,Aproveite o desconto e assine o plano vitalício! São mais de 200 cursos com inúmeras habilidades lucrativas: ...,2023-01-17T00:40:30Z,706509,78872,0,2281
6aHrliIY0aU,UCt_4wzTQqmcUvemNkeO0plA,POLÊMICA: O CORINGA ENGRAVIDOU MESMO?,O Coringa surgiu nos quadrinhos como um bandido atrás de grana que usava maquiagem de palhaço. O tempo passou e ele ...,2023-01-15T20:30:00Z,99682,16936,0,727
9N0rjRdMTLY,UCt_4wzTQqmcUvemNkeO0plA,KANG NÃO MANDA NO REINO QUÂNTICO! ESSE É O VILÃO SECRETO DE QUANTUMANIA,Participe agora da Maratona e comece 2023 com pé direito: http://bit.ly/3w6vVV6 Kang não sera o vilão de Homem Formiga ...,2023-01-15T15:05:54Z,392661,38803,0,550
F9-y88GmISc,UCt_4wzTQqmcUvemNkeO0plA,QUE FILME LOUCO! ASSISTI O MENU – O QUE EU ACHEI [Sem Spoilers],Participe agora da Maratona e comece 2023 com pé direito: http://bit.ly/3CRoDIC Imagina misturar Round 6 com Master Chef?,2023-01-14T23:38:11Z,276621,25593,0,887
KVsVV6IDPjA,UCt_4wzTQqmcUvemNkeO0plA,5 LUTAS QUE O GOKU MERECIA PERDER E 5 QUE MERECIA VENCER,"Galera, nem sempre o poder do protagonista funciona. O cartel de lutas do Goku tem derrotas merecidas e derrotas que eram pra ...",2023-01-14T20:43:37Z,177806,29468,0,1208
wgD5fMwDIOI,UCt_4wzTQqmcUvemNkeO0plA,THE LAST OF US É A MELHOR ADAPTAÇÃO DE GAMES DA HISTÓRIA? ANÁLISE SEM SPOILER!,"A adaptação de The Last of Us bateu 100% no rotten, será que a série é tão boa assim? Eu assisti e vou falar pra vocês se ...",2023-01-12T16:59:23Z,644143,64901,0,2171
SVlGHtWxvSo,UCt_4wzTQqmcUvemNkeO0plA,RETROSPECTIVA EI NERD 2022 [Completa],"A gente viveu muita coisa juntos aqui em 2022 e eu me lembro de TUDO, você também? Então bora conferir essa super ...",2023-01-11T20:30:05Z,1228578,39090,0,748
vVI-4nhXbfE,UCt_4wzTQqmcUvemNkeO0plA,HOMEM FORMIGA E LOKI VS KANG? ANÁLISE DO TRAILER QUANTUMANIA,Participe agora da Maratona e comece 2023 com pé direito: http://bit.ly/3Xjs2HQ Quem ainda não tava hypado com o novo filme ...,2023-01-11T14:30:16Z,735292,61338,0,1389
-9VYp0IEbKg,UCt_4wzTQqmcUvemNkeO0plA,O SENTINELA VAI GANHAR UM FILME SOLO NA MARVEL? CONFIA!,Participe agora da Maratona e comece 2023 com pé direito: http://bit.ly/3QqAUcw A Marvel pode estar planejando um filme solo ...,2023-01-10T14:56:27Z,248566,33105,0,1070
gG8yy4nppBU,UCt_4wzTQqmcUvemNkeO0plA,ESSES SÃO OS MELHORES ANIMES DE 2022 [Vocês Concordam?],"Motosserras, meninas fofas em família de espião, caras bombados fazendo poses bizarras, a volta tão esperada de um anime ...",2023-01-09T23:30:05Z,260511,29276,0,1615
EqIhw811ZK4,UCt_4wzTQqmcUvemNkeO0plA,ATUALIZADO! TOP 10 MAIS PODEROSOS DE ONE PUNCH MAN,"Já faz tempo que o Saitama deixou de ser o único personagem poderoso de One Punch Man, mas se ele não é o único poderoso ...",2023-01-09T14:30:02Z,207063,36795,0,1119
H4dTAVivLBM,UCt_4wzTQqmcUvemNkeO0plA,OS 5 MOMENTOS MAIS SOMBRIOS DO UCM,"O UCM é conhecido por ser Family friendly, filmezinho pras crianças, pra família, piadocas fora de hora, é ou não é?! Mas apesar ...",2023-01-06T14:38:08Z,156854,26053,0,726
W1NaZuIK_8o,UCt_4wzTQqmcUvemNkeO0plA,TEVE BARRACO! AS MAIORES TRETAS DE 2022,"Fim de ano é época de retrospectiva pra tudo quanto é lado. Mas se é pra gente relembrar os melhores e os piores do ano, ...",2023-01-06T01:13:41Z,160976,23580,0,543
pVKEOT2w-UE,UCt_4wzTQqmcUvemNkeO0plA,FALTA POUCO - AVATAR O CAMINHO DA ÁGUA VAI BATER A META?,Avatar 2 chegou assumindo uma “missão impossível” - arrecadar 2 bilhões pra conseguir cobrir todos os custos. Só que essa é a ...,2023-01-05T21:29:16Z,296544,38646,0,1446
7lfik8q91Jc,UCt_4wzTQqmcUvemNkeO0plA,TRETA! ATRIZ DE MISS MARVEL NÃO QUER HARRY STYLES NO UCM,Participe agora da Maratona e comece 2023 com pé direito: http://bit.ly/3Cpu41b A Iman Vellani atriz de MISS MARVEL já ficou ...,2023-01-05T14:30:02Z,238333,28902,0,1672
ZRiwNx4Zasw,UCt_4wzTQqmcUvemNkeO0plA,NUNCA MAIS! AS 5 PIORES SÉRIES DE 2022 [Minha Opinião],Tradição é tradição e tamo aqui mais uma vez pra castigar as séries que decepcionaram a gente nesse ano. Então vem comigo ...,2023-01-04T20:30:02Z,290555,47007,0,2755
Aovtbex2aD0,UCt_4wzTQqmcUvemNkeO0plA,DEU RUIM – 1899 FOI CANCELADA PELA NETFLIX,1899 mal chegou e já foi cancelada. Será que foi por causa daquela treta do plágio? Ou será que foi um fracasso de audiência?,2023-01-04T14:30:02Z,254053,28596,0,2817
j1LEuCxW0dY,UCt_4wzTQqmcUvemNkeO0plA,O MELHOR EPISÓDIO DE BLEACH! O VERDADEIRO PODER DO ICHIGO #Bleach Ep 13,"Essa temporada de Bleach acabou e eu acho que não tinha como terminar melhor do que foi, realmente fecharam o ano com ...",2023-01-03T15:04:38Z,221808,29445,0,932
C1iYzrebTHo,UCt_4wzTQqmcUvemNkeO0plA,SÓ FILMAÇO! OS MELHORES FILMES DE 2022 [Minha Opinião],"É pra isso que a gente paga ingresso: Pra chegar na sala de cinema e se esbaldar, se emocionar, se rasgar de empolgação – e ...",2023-01-02T23:32:00Z,462870,55571,0,1891
HGmNM0dgTdk,UCt_4wzTQqmcUvemNkeO0plA,O CAPITÃO AMÉRICA NOVA ORDEM MUNDIAL: TRAMA REVELADA!,"Participe agora da Maratona e comece 2023 com pé direito: http://bit.ly/3vvK0eb Hulk Vermelho, cinco vilões, Thunderbolts, ...",2023-01-02T20:51:31Z,310196,38614,0,607
fOpctzxPtHQ,UCt_4wzTQqmcUvemNkeO0plA,INDIANA JONES NÃO AJUDOU EM NADA EM CAÇADORAS DA ARCA PERDIDA,"O arqueólogo mais famoso da cultura pop saiu da aposentadoria. Indiana Jones pegou o chapéu da gaveta, tirou as teias de ...",2023-01-02T14:48:54Z,289723,37185,0,1061
icj_7XVUW-o,UCt_4wzTQqmcUvemNkeO0plA,NÃO DEVERIAM EXISTIR! OS PIORES FILMES DE 2022 [Minha Opinião],Foram 365 dias de altos e baixos no cinema. Mas agora que o ciclo de 2022 fechou por completo bora ver os maiores vexames ...,2023-01-01T22:08:00Z,534671,61939,0,2360
EvSKAvBHCec,UCt_4wzTQqmcUvemNkeO0plA,PISTOLOU! THE ROCK ESTÁ TENTANDO ENTRAR NA MARVEL?,"O que eu tinha previsto pode estar realmente acontecendo, The Rock tem mandado indiretas pra Marvel no twitter, dessa vez fez ...",2022-12-30T20:30:02Z,539479,57769,0,2197
57Bvc5rdEmc,UCt_4wzTQqmcUvemNkeO0plA,VAZOU! ROBERT DOWNEY JR DE VOLTA NO UCM? É POSSÍVEL! ENTENDA,O Robert Downey Jr vai voltar como uma versão I.A em Guerra das Armaduras ou como uma variante do Homem de Ferro em ...,2022-12-30T15:33:00Z,663314,58398,0,1316
6FhC5BISuJs,UCt_4wzTQqmcUvemNkeO0plA,WOLVERINE CONFIRMADO EM GUERRAS SECRETAS? SERÁ QUE É ISSO MESMO?,"Conheça o Pacote Full-Stack, você vai dominar as maiores e principais tecnologias do mercado e se tornar um(a) ...",2022-12-30T00:11:39Z,232988,29918,0,558
4jxfwF3GHII,UCt_4wzTQqmcUvemNkeO0plA,MINATO VAI GANHAR UM NOVO MANGÁ SÓ DELE? #NARUTOP99,Participe agora da Maratona e comece 2023 com pé direito: http://bit.ly/3WSmsvW E se eu te disser que simplesmente um dos ...,2022-12-29T20:30:39Z,171648,25444,0,1987
Big53bH9hqU,UCt_4wzTQqmcUvemNkeO0plA,ALICE IN BORDERLAND TEMPORADA 2 – FOI CASCA-GROSSA DEMAIS,Participe agora da Maratona e comece 2023 com pé direito: http://bit.ly/3GzGAhb Vai juntando os ingredientes: uma série ...,2022-12-29T17:38:18Z,157483,20800,0,1403
r4eJiqZYiDk,UCt_4wzTQqmcUvemNkeO0plA,DEU RUIM! KAWAKI VAI MATAR O BORUTO? Boruto Capítulo 76 - Análise COMPLETA,Participe agora da Maratona e comece 2023 com pé direito: http://bit.ly/3jyTfI3 O mangá de Boruto tá pegando fogo e não para de ...,2022-12-28T15:24:06Z,217752,28745,0,1017
r-iswuJ5EJo,UCt_4wzTQqmcUvemNkeO0plA,DEU RUIM! SÉRIE THE WITCHER A ORIGEM É RIDICULA DE RUIM,"The Witcher é uma franquia estrondosa – os games, os livros, o filme animado e a série principal são um sucesso absoluto.",2022-12-27T21:35:03Z,512056,46006,0,3192
PpNtesICMgw,UCt_4wzTQqmcUvemNkeO0plA,CORINGA 2: COMO VAI SER O FILME? QUEM VAI ESTAR NO FILME? #Teorias,O segundo filme do Coringa realmente tá saindo do papel e todo mundo tá doido pra saber o que vai acontecer com o maluco do ...,2022-12-27T00:59:54Z,266668,30909,0,904
NiQfZ_X8xdk,UCt_4wzTQqmcUvemNkeO0plA,FILMES DA DC QUE VÃO PRO SACO COM O REBOOT [Maioria CANCELADO],"Homem de Aço 2, Mulher Maravilha 3, The Flash 2, Canário Negro. Esses são só uns exemplos de filmes que não vão acontecer ...",2022-12-26T15:47:26Z,526151,58393,0,2211
2Wy6w-ECu6o,UCt_4wzTQqmcUvemNkeO0plA,EITAAAA! A CIÊNCIA PODE COPIAR O FATOR DE CURA DO WOLVERINE,"O mutante Wolverine tem um dos maiores fatores de cura do Universo Marvel. Você pode furar o cara, encher de bala, sufocar, ...",2022-12-25T23:30:00Z,179258,27891,0,887
m1_B4z0ZV-Y,UCt_4wzTQqmcUvemNkeO0plA,QUANDO O UCM RI DE SI MESMO E TUDO VIRA PIADA [ATÉ MEME],"Com mais de 10 anos de história, o Universo Cinematográfico Marvel já forneceu material de sobra pra galera brincar com ...",2022-12-25T15:48:50Z,235650,30280,0,392
nWmRHu5nPDo,UCt_4wzTQqmcUvemNkeO0plA,AS 5 PIORES CENAS DA FASE 4 DO UCM [VERGOLHA ALHEIA],"Todo mundo gosta de falar das cenas boas do UCM, das cenas impactantes, po, é bom demais falar do Capitão América ...",2022-12-24T20:32:06Z,355510,45465,0,2033
Ut9UAeArLE8,UCt_4wzTQqmcUvemNkeO0plA,ASSISTI SONIC PRIME E NÃO ACREDITO... VALE A PENA?,"Finalmente chegou Sonic Prime no catálogo da Netflix – cada ano que passa Sonic tá ganhando mais e mais espaço, e a ...",2022-12-24T14:28:55Z,160741,22074,0,591
RA38HLaPyiE,UCt_4wzTQqmcUvemNkeO0plA,SAIU CONFIRMAÇÃO! O MANGÁ DE NARUTO VAI CONTINUAR COM O…?,"Galera, eu trago várias boas notícias para quem é fã de Naruto! Tem novidade sobre o anime do Sasuke, novidade sobre quando ...",2022-12-23T23:49:43Z,357105,43103,0,4074
O1vqxRD6HFE,UCt_4wzTQqmcUvemNkeO0plA,DESCOBRI QUEM É O PAI DA KIRI EM AVATAR O CAMINHO DA ÁGUA,Aproveite o desconto e assine o plano vitalício! São mais de 200 cursos com inúmeras habilidades: https://bit.ly/3tXvoDR Acesse ...,2022-12-23T20:59:55Z,413283,37903,0,1046
MZvx36GwMTE,UCt_4wzTQqmcUvemNkeO0plA,ISSO MUDA TUDO! DESCOBRIMOS QUEM É A MÃE DO ICHIGO DE VERDADE! ANÁLISE BLEACH EP. 11,"Se até hoje você achava que a mãe do Ichigo era uma figurante ou que era uma personagem sem importância, o anime veio ...",2022-12-23T15:14:44Z,184848,25901,0,699
2QgCtL-FZrw,UCt_4wzTQqmcUvemNkeO0plA,SE O HULK LEVANTASSE PESO ELE FICARIA MAIS FORTE?,"Baixe GRÁTIS o OneFootball para Android e iOS no link: https://bit.ly/3FPrJyu O Hulk é conhecido como “o mais forte que há”, ...",2022-12-22T23:55:39Z,239640,36484,0,988
YZZl5z533z0,UCt_4wzTQqmcUvemNkeO0plA,ALÉM DOS FILMES! AS HISTÓRIAS DE AVATAR QUE VOCÊ NÃO CONHECE,"Galera, Avatar tá de volta com um novíssimo filme! Muita gente deve tá felizão por finalmente ter uma história inédita de Avatar ...",2022-12-22T20:58:50Z,168771,19116,0,297
jLfql04XnVQ,UCt_4wzTQqmcUvemNkeO0plA,O PASSADO DE TATSUMAKI E PSYKOS É TENEBROSO! Cap. 176 One PunchMan,"Quanto mais eu leio One Punch Man, mais eu fico impressionado em como uma história de um cara que ficou forte fazendo ...",2022-12-22T16:16:17Z,195624,33814,0,758
2aMTY1HpwV0,UCt_4wzTQqmcUvemNkeO0plA,THE ROCK DEMITIDO! JAMES GUNN ACABA COM ADÃO NEGRO,Garanta 30 dias grátis na English fish. Acesse: https://hotm.art/presenteeinerd3 Quem achou que os cortes do James Gunn iam ...,2022-12-22T00:28:59Z,863447,75687,0,4342
sB0gUv9VZkM,UCt_4wzTQqmcUvemNkeO0plA,GOD OF WAR - O QUE VAI SER DO KRATOS DEPOIS DO RAGNAROK?,"God of War Ragnarok trouxe um final que, numa primeira olhada, não deu muitas brechas pro futuro. Mas se a gente analisar ...",2022-12-21T21:58:16Z,185718,27592,0,824
DQe_vcVC1iE,UCt_4wzTQqmcUvemNkeO0plA,TOP 5 MELHORES SÉRIES DE 2022 NA MINHA OPINIÃO [Super Recomendo],Abra sua conta na Hotmart hoje mesmo e dê início as vendas dos seus infoprodutos! Acesse: https://hotm.art/PJHotmartAfiliados ...,2022-12-20T20:59:06Z,287966,32953,0,1657
geur6oPtQEo,UCt_4wzTQqmcUvemNkeO0plA,DEU RUIM PRO AVATAR 2? AVATAR 3 VAI SER CANCELADO POR FALTA DE DINHEIRO?,É muita pressão pra um filme só! Avatar O Caminho da Água foi uma aposta muito alta – é uma continuação com mais de 10 ...,2022-12-20T15:10:00Z,1150355,95123,0,4640
Dbof6UfJC_w,UCt_4wzTQqmcUvemNkeO0plA,10 EASTER EGGS DE AVATAR 1 QUE EXPLICAM TUDO SOBRE AVATAR 2 [Você NÃO VIU],"Referências históricas, cultura pop, anatomia dos Navi e dos animais de Pandora, críticas...tem muitos detalhes escondidos em ...",2022-12-19T23:18:36Z,195407,20992,0,355
U9ErybReccs,UCt_4wzTQqmcUvemNkeO0plA,CONFIRMADO! SASUKE COM RINNEGAN VAI VOLTAR PARA O ANIME DE BORUTO,"Finalmente chegou a confirmação que todo mundo queria: a história do Sasuke que todo mundo queria ver animada, finalmente ...",2022-12-17T20:30:04Z,520524,56150,0,1190
UuRLt2GyXyg,UCt_4wzTQqmcUvemNkeO0plA,ARREPIANTE! PÂNICO 6 – TODOS DETALHES DO NOVO TRAILER QUE VOCÊ NÃO PERCEBEU,"Pânico 6 já tem data pra estrear, e o teaser que acabou de chegar tem muito mais detalhes do que você imagina!",2022-12-17T16:17:42Z,254925,28521,0,760
3IMHDw2-LzM,UCt_4wzTQqmcUvemNkeO0plA,HENRY CAVILL VAI PARA MARVEL? PARA ONDE O SUPERMAN VAI AGORA?,"Quem ta acompanhando as notícias já sabe, Henry Cavill foi basicamente demitido do papel de Superman. James Gunn e Peter ...",2022-12-17T00:07:27Z,375823,40320,0,1393
BTSD-rCh2-s,UCt_4wzTQqmcUvemNkeO0plA,BOMBA!! SÉRIE DE GOD OF WAR OFICIALIZADA PELA AMAZON PRIME,GALERA BOMBA! Série live action de God of War é anunciada de forma OFICIAL! Já tava rolando papo sobre essa série antes lá ...,2022-12-16T21:30:34Z,392909,48024,0,2663
KDO6wVRKXaY,UCt_4wzTQqmcUvemNkeO0plA,AVATAR 2: O CAMINHO DA ÁGUA SUPEROU O PRIMEIRO? – Análise Completo  [COM SPOILERS],"Avatar O Caminho da Água chegou repleto de novos cenários, novos personagens, novas criaturas...mas será que o filme se ...",2022-12-16T18:49:26Z,745009,72854,0,3203
12NfGKw0iyA,UCt_4wzTQqmcUvemNkeO0plA,ASSISTI AVATAR O CAMINHO DA ÁGUA – O QUE EU ACHEI [Sem SPOILERS],Aproveite o desconto e assine o plano vitalício! São mais de 200 cursos com inúmeras habilidades lucrativas: ...,2022-12-16T00:08:24Z,1339818,126851,0,4304
nm4i9b4XZYI,UCt_4wzTQqmcUvemNkeO0plA,SAIU! FINALMENTE UM TRAILER BONITO! ANÁLISE COMPLETA NOVO TRAILER ARANHAVERSO,"Galera, que trailer foi esse de Homem Aranha Através do Aranhaverso! A animação ta INCRÍVEL, ta espetacular! E em questão ...",2022-12-15T20:30:03Z,473572,50475,0,735
N4bNxnA_URc,UCt_4wzTQqmcUvemNkeO0plA,A BANKAI DA UNOHANA FOI DE ARREPIAR! ZARAKI VIROU O MAIS FORTE! - ANÁLISE BLEACH EP. 10,"Baixe agora o jogo MARVEL SNAP, ...",2022-12-14T14:30:03Z,278855,35905,0,1356
SnlLm5kmAW8,UCt_4wzTQqmcUvemNkeO0plA,CHEGA DE THOR PIADISTA! CHRIS HEMSWORTH SOLTA O VERBO!,"O Chris Hemsworth foi num Podcast e soltou o verbo! Se for pro Thor voltar, vai ter que mudar o tom do filme! Ele perdeu a ...",2022-12-13T15:01:48Z,613770,61023,0,3199
zUD1QNfhyHw,UCt_4wzTQqmcUvemNkeO0plA,PAPAI NOEL QUE CHUTA BUNDAS: CONHEÇA NOITE INFELIZ,"Já é Natal! Chegou aquela época do ano de esperar o bom velhinho, esperar pelos presentes. Olha só que coisa boa! Papai ...",2022-12-11T23:30:06Z,176154,25609,0,689
xBf05Bv7vvk,UCt_4wzTQqmcUvemNkeO0plA,ALITA 2 JÁ FOI CONFIRMADO? O MELHOR FILME DE LUTA VAI VOLTAR,Alita: Anjo de Combate estreou em 2019 e surpreendeu muita gente. O filme era o sonho de quase duas décadas do produtor ...,2022-12-11T15:20:53Z,372377,45169,0,2139
Nyr4yIrmaXY,UCt_4wzTQqmcUvemNkeO0plA,ELDEN RING É O JOGO DO ANO! TUDO QUE FOI ANUNCIADO NO THE GAME AWARDS 2022,"GALERA, SÓ ANÚNCIO TOP NO THE GAME AWARDS 2022. Rolou a maior premiação do mundo dos games, e junto das ...",2022-12-10T15:09:16Z,269961,32573,0,1225
ba4Xn7cQZ6U,UCt_4wzTQqmcUvemNkeO0plA,"A DC FICOU LOUCA DE VEZ? AQUAMAN, ADÃO NEGRO E MULHER MARAVILHA ESTÃO FORA? ENTENDA!",Deu a louca no James Gunn e no Peter Safran e pelo visto eles tão jogando um balde de água fria nos fãs que esperavam ver o ...,2022-12-09T23:35:09Z,912886,80440,0,3523
ap6lkyU1z5Q,UCt_4wzTQqmcUvemNkeO0plA,TRETA! ATOR DE LUIGI FICA PISTOLA E ATACA FILME DO MARIO! COMO ASSIM?,Acesse: https://nordvpn.com/einerd e deixe sua internet mais segura! Assine o plano de 2 anos e ganhe 1 mês grátis! É por tempo ...,2022-12-07T20:30:01Z,288780,37048,0,1372
G_bA_VPOJUM,UCt_4wzTQqmcUvemNkeO0plA,POR QUE O SASUKE VIROU DO MAL?,O momento em que o Sasuke decide abandonar a aldeia da Folha sem dúvida é um dos maiores pontos de virada de Naruto.,2022-12-06T14:47:50Z,220974,30986,0,1085
A8GOOUQfKRU,UCt_4wzTQqmcUvemNkeO0plA,NOVA SÉRIE DE THE BOYS! GEN V – O QUE ACHEI DO TRAILER,"Acabou de chegar o teaser de Gen V – o spin off de The Boys. Tem um novo cenário, novos supes, as cenas sangrentas e ...",2022-12-05T01:09:08Z,444067,48687,0,878
spJI1CJ4SP0,UCt_4wzTQqmcUvemNkeO0plA,TONY STARK ESTAVA LOUCO: O QUE QUASE ROLOU EM GUERRA CIVIL,"Tony Stark é um cara bem legal, mas vacila. A verdade é essa. Foi assim nos quadrinhos, foi assim nos cinemas. Quando ele ...",2022-12-04T14:45:44Z,288905,37708,0,568
Xqj3zB7yjUU,UCt_4wzTQqmcUvemNkeO0plA,SAITAMA EM APUROS? NOVO VILÃO E LUTA CONTRA A TATSUMAKI VÃO ACONTECER! One Punch Man 175,"Saiu mais um capítulo de One Punch Man, e parece que o Saitama tá ficando cada vez mais famoso. Tá todo mundo querendo ...",2022-12-03T23:30:02Z,364667,51279,0,1154
